source_row_index,document_uri,title,date,local_speaker_id,speaker_href,person_id,speaker_name,name_key,document_person_key,local_id_reused_across_people,stable_person_uses_multiple_local_ids,stable_person_has_name_conflict
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per97,http://datos.bcn.cl/recurso/persona/4594,4594,camila alejandra flores oporto,CAMILA ALEJANDRA FLORES OPORTO,http://datos.bcn.cl/recurso/cl/documento/697505#per97,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per9,http://datos.bcn.cl/recurso/persona/1782,1782,jaime mulet martinez,JAIME MULET MARTINEZ,http://datos.bcn.cl/recurso/cl/documento/697505#per9,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per122,http://datos.bcn.cl/recurso/persona/4513,4513,daniel ignacio nunez arancibia,DANIEL IGNACIO NUNEZ ARANCIBIA,http://datos.bcn.cl/recurso/cl/documento/697505#per122,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per0,http://datos.bcn.cl/recurso/persona/4515,4515,diego alfredo paulsen kehr,DIEGO ALFREDO PAULSEN KEHR,http://datos.bcn.cl/recurso/cl/documento/697505#per0,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per4,http://datos.bcn.cl/recurso/persona/4510,4510,daniella valentina cicardini milla,DANIELLA VALENTINA CICARDINI MILLA,http://datos.bcn.cl/recurso/cl/documento/697505#per4,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per28,http://datos.bcn.cl/recurso/persona/4511,4511,osvaldo urrutia soto,OSVALDO URRUTIA SOTO,http://datos.bcn.cl/recurso/cl/documento/697505#per28,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per20,http://datos.bcn.cl/recurso/persona/3735,3735,matias vicente walker prieto,MATIAS VICENTE WALKER PRIETO,http://datos.bcn.cl/recurso/cl/documento/697505#per20,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per43,http://datos.bcn.cl/recurso/persona/3635,3635,tucapel francisco jimenez fuentes,TUCAPEL FRANCISCO JIMENEZ FUENTES,http://datos.bcn.cl/recurso/cl/documento/697505#per43,True,False,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per31,http://datos.bcn.cl/recurso/persona/3439,3439,jose bruno gonzalez julio,JOSE BRUNO GONZALEZ JULIO,http://datos.bcn.cl/recurso/cl/documento/697505#per31,True,False,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per125,http://datos.bcn.cl/recurso/persona/4629,4629,raul humberto soto mardones,RAUL HUMBERTO SOTO MARDONES,http://datos.bcn.cl/recurso/cl/documento/697505#per125,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per136,http://datos.bcn.cl/recurso/persona/4628,4628,pamela jiles moreno,PAMELA JILES MORENO,http://datos.bcn.cl/recurso/cl/documento/697505#per136,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per140,http://datos.bcn.cl/recurso/persona/4627,4627,pablo andres kast sommerhoff,PABLO ANDRES KAST SOMMERHOFF,http://datos.bcn.cl/recurso/cl/documento/697505#per140,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per116,http://datos.bcn.cl/recurso/persona/4528,4528,bernardo jose berger fett,BERNARDO JOSE BERGER FETT,http://datos.bcn.cl/recurso/cl/documento/697505#per116,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per167,http://datos.bcn.cl/recurso/persona/1438,1438,fidel edgardo espinoza sandoval,FIDEL EDGARDO ESPINOZA SANDOVAL,http://datos.bcn.cl/recurso/cl/documento/697505#per167,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per159,http://datos.bcn.cl/recurso/persona/4522,4522,luis alberto rocafull lopez,LUIS ALBERTO ROCAFULL LOPEZ,http://datos.bcn.cl/recurso/cl/documento/697505#per159,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per52,http://datos.bcn.cl/recurso/persona/3270,3270,karla elizabeth rubilar barahona,KARLA ELIZABETH RUBILAR BARAHONA,http://datos.bcn.cl/recurso/cl/documento/697505#per52,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per77,http://datos.bcn.cl/recurso/persona/4523,4523,leonardo enrique soto ferrada,LEONARDO ENRIQUE SOTO FERRADA,http://datos.bcn.cl/recurso/cl/documento/697505#per77,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per86,http://datos.bcn.cl/recurso/persona/1950,1950,victor marcelo torres jeldes,VICTOR MARCELO TORRES JELDES,http://datos.bcn.cl/recurso/cl/documento/697505#per86,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per79,http://datos.bcn.cl/recurso/persona/4520,4520,karol aida cariola oliva,KAROL AIDA CARIOLA OLIVA,http://datos.bcn.cl/recurso/cl/documento/697505#per79,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per151,http://datos.bcn.cl/recurso/persona/4524,4524,joaquin jose lavin leon,JOAQUIN JOSE LAVIN LEON,http://datos.bcn.cl/recurso/cl/documento/697505#per151,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per130,http://datos.bcn.cl/recurso/persona/4625,4625,luis rafael pardo sainz,LUIS RAFAEL PARDO SAINZ,http://datos.bcn.cl/recurso/cl/documento/697505#per130,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per81,http://datos.bcn.cl/recurso/persona/4323,4323,yasna provoste campillay,YASNA PROVOSTE CAMPILLAY,http://datos.bcn.cl/recurso/cl/documento/697505#per81,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per183,http://datos.bcn.cl/recurso/persona/447,447,wilna yolanda saavedra cortes,WILNA YOLANDA SAAVEDRA CORTES,http://datos.bcn.cl/recurso/cl/documento/697505#per183,True,False,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per144,http://datos.bcn.cl/recurso/persona/3069,3069,carlos ignacio kuschel silva,CARLOS IGNACIO KUSCHEL SILVA,http://datos.bcn.cl/recurso/cl/documento/697505#per144,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per133,http://datos.bcn.cl/recurso/persona/4626,4626,natalia valentina castillo munoz,NATALIA VALENTINA CASTILLO MUNOZ,http://datos.bcn.cl/recurso/cl/documento/697505#per133,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per90,http://datos.bcn.cl/recurso/persona/4623,4623,gustavo adolfo sanhueza duenas,GUSTAVO ADOLFO SANHUEZA DUENAS,http://datos.bcn.cl/recurso/cl/documento/697505#per90,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per109,http://datos.bcn.cl/recurso/persona/4624,4624,juan ruben santana castillo,JUAN RUBEN SANTANA CASTILLO,http://datos.bcn.cl/recurso/cl/documento/697505#per109,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per21,http://datos.bcn.cl/recurso/persona/4621,4621,erika olivera de la fuente,ERIKA OLIVERA DE LA FUENTE,http://datos.bcn.cl/recurso/cl/documento/697505#per21,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per41,http://datos.bcn.cl/recurso/persona/4622,4622,gael fernanda yeomans araya,GAEL FERNANDA YEOMANS ARAYA,http://datos.bcn.cl/recurso/cl/documento/697505#per41,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per23,http://datos.bcn.cl/recurso/persona/3625,3625,jose ramon barros montero,JOSE RAMON BARROS MONTERO,http://datos.bcn.cl/recurso/cl/documento/697505#per23,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per126,http://datos.bcn.cl/recurso/persona/3002,3002,maria jose hoffmann opazo,MARIA JOSE HOFFMANN OPAZO,http://datos.bcn.cl/recurso/cl/documento/697505#per126,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per67,http://datos.bcn.cl/recurso/persona/4222,4222,michelle bachelet jeria,MICHELLE BACHELET JERIA,http://datos.bcn.cl/recurso/cl/documento/697505#per67,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per112,http://datos.bcn.cl/recurso/persona/4639,4639,camilo moran bahamondes,CAMILO MORAN BAHAMONDES,http://datos.bcn.cl/recurso/cl/documento/697505#per112,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per172,http://datos.bcn.cl/recurso/persona/1665,1665,leopoldo segundo ortega rodriguez,LEOPOLDO SEGUNDO ORTEGA RODRIGUEZ,http://datos.bcn.cl/recurso/cl/documento/697505#per172,True,False,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per185,http://datos.bcn.cl/recurso/persona/4880,4880,victor manuel barrera barrera,VICTOR MANUEL BARRERA BARRERA,http://datos.bcn.cl/recurso/cl/documento/697505#per185,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per142,http://datos.bcn.cl/recurso/persona/3201,3201,ignacio urrutia bonilla,IGNACIO URRUTIA BONILLA,http://datos.bcn.cl/recurso/cl/documento/697505#per142,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per33,http://datos.bcn.cl/recurso/persona/5246,5246,marcela riquelme aliaga,MARCELA RIQUELME ALIAGA,http://datos.bcn.cl/recurso/cl/documento/697505#per33,True,False,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per99,http://datos.bcn.cl/recurso/persona/4531,4531,vlado mirosevic verdugo,VLADO MIROSEVIC VERDUGO,http://datos.bcn.cl/recurso/cl/documento/697505#per99,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per102,http://datos.bcn.cl/recurso/persona/4533,4533,raul fernando saldivar auger,RAUL FERNANDO SALDIVAR AUGER,http://datos.bcn.cl/recurso/cl/documento/697505#per102,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per121,http://datos.bcn.cl/recurso/persona/4534,4534,marcela ximena hernando perez,MARCELA XIMENA HERNANDO PEREZ,http://datos.bcn.cl/recurso/cl/documento/697505#per121,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per106,http://datos.bcn.cl/recurso/persona/4535,4535,gonzalo guillermo fuenzalida figueroa,GONZALO GUILLERMO FUENZALIDA FIGUEROA,http://datos.bcn.cl/recurso/cl/documento/697505#per106,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per36,http://datos.bcn.cl/recurso/persona/4942,4942,marco antonio contreras jorquera,MARCO ANTONIO CONTRERAS JORQUERA,http://datos.bcn.cl/recurso/cl/documento/697505#per36,True,False,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per174,http://datos.bcn.cl/recurso/persona/2050,2050,miguel luis amunategui johnson,MIGUEL LUIS AMUNATEGUI JOHNSON,http://datos.bcn.cl/recurso/cl/documento/697505#per174,True,False,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per68,http://datos.bcn.cl/recurso/persona/4536,4536,gabriel boric font,GABRIEL BORIC FONT,http://datos.bcn.cl/recurso/cl/documento/697505#per68,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per98,http://datos.bcn.cl/recurso/persona/4538,4538,camila vallejo dowling,CAMILA VALLEJO DOWLING,http://datos.bcn.cl/recurso/cl/documento/697505#per98,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per155,http://datos.bcn.cl/recurso/persona/4630,4630,rolando ramon renteria moller,ROLANDO RAMON RENTERIA MOLLER,http://datos.bcn.cl/recurso/cl/documento/697505#per155,True,False,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per177,http://datos.bcn.cl/recurso/persona/4094,4094,jaime crispi lago,JAIME CRISPI LAGO,http://datos.bcn.cl/recurso/cl/documento/697505#per177,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per132,http://datos.bcn.cl/recurso/persona/4631,4631,sebastian torrealba alvarado,SEBASTIAN TORREALBA ALVARADO,http://datos.bcn.cl/recurso/cl/documento/697505#per132,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per124,http://datos.bcn.cl/recurso/persona/4632,4632,tomas rene hirsch goldschmidt,TOMAS RENE HIRSCH GOLDSCHMIDT,http://datos.bcn.cl/recurso/cl/documento/697505#per124,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per115,http://datos.bcn.cl/recurso/persona/4096,4096,jaime manuel toha gonzalez,JAIME MANUEL TOHA GONZALEZ,http://datos.bcn.cl/recurso/cl/documento/697505#per115,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per94,http://datos.bcn.cl/recurso/persona/4530,4530,ivan alberto flores garcia,IVAN ALBERTO FLORES GARCIA,http://datos.bcn.cl/recurso/cl/documento/697505#per94,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per75,http://datos.bcn.cl/recurso/persona/4541,4541,kenneth giorgio jackson drago,KENNETH GIORGIO JACKSON DRAGO,http://datos.bcn.cl/recurso/cl/documento/697505#per75,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per137,http://datos.bcn.cl/recurso/persona/4540,4540,renzo aldo trisotti martinez,RENZO ALDO TRISOTTI MARTINEZ,http://datos.bcn.cl/recurso/cl/documento/697505#per137,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per178,http://datos.bcn.cl/recurso/persona/1218,1218,eduardo cruz coke lassabe,EDUARDO CRUZ COKE LASSABE,http://datos.bcn.cl/recurso/cl/documento/697505#per178,True,True,False
0,http://datos.bcn.cl/recurso/cl/documento/697505,1.7. Discusión en Sala,2022-01-03,per184,http://datos.bcn.cl/recurso/persona/3501,3501,fernando humberto andres sanhueza herbage,FERNANDO HUMBERTO ANDRES SANHUEZA HERBAGE,http://datos.bcn.cl/recurso/cl/documento/697505#per184,False,False,False
