law,old_unit_id,new_unit_id,old_sha256,new_sha256,old_words,new_words
21735,utt_488e54bb8328f895a45b::p0003s002-p0004,utt_488e54bb8328f895a45b::p0003s002-p0004,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,87,87
21735,utt_488e54bb8328f895a45b::p0005s001,utt_488e54bb8328f895a45b::p0005s001,a75003523c88ffc632d7af21df3a195c4d10df8221d81828e321e8c41e9d691a,a75003523c88ffc632d7af21df3a195c4d10df8221d81828e321e8c41e9d691a,150,150
21735,utt_488e54bb8328f895a45b::p0005s002-p0007,utt_488e54bb8328f895a45b::p0005s002-p0007,f3433cf66f2046347e987c58a8a1f71a8e64ea0e9071e765b573731e817e8053,f3433cf66f2046347e987c58a8a1f71a8e64ea0e9071e765b573731e817e8053,97,97
21735,utt_a2ed9ebe8a88e2547b27::p0001-p0004,utt_a2ed9ebe8a88e2547b27::p0001-p0004,a6e96e40cfcd20ff2f8697ab30fae573d70887bc6da34de29f5ec7ae2ff52e91,a6e96e40cfcd20ff2f8697ab30fae573d70887bc6da34de29f5ec7ae2ff52e91,80,80
21735,utt_218abd95f624f3abfaea::p0001-p0002,utt_218abd95f624f3abfaea::p0001-p0003s001,2e53d9c04e1d81607db4f383ec3c13f08f6bcdaf6b9cce24f1fd64cd58c4caab,0a14293be63ea7b57b81cb0a2f32555b2b87dae93ec2777e791b4280a8ba01b3,5,155
21735,utt_218abd95f624f3abfaea::p0003s001,utt_218abd95f624f3abfaea::p0001-p0003s001,25c9d51c3a881e5993d521c0c080950ba94c2d650b929c7a357cba818b2a6877,0a14293be63ea7b57b81cb0a2f32555b2b87dae93ec2777e791b4280a8ba01b3,150,155
21735,utt_218abd95f624f3abfaea::p0003s002-p0004,utt_218abd95f624f3abfaea::p0003s002-p0004,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,87,87
21735,utt_218abd95f624f3abfaea::p0005s001,utt_218abd95f624f3abfaea::p0005s001,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,150,150
21735,utt_218abd95f624f3abfaea::p0005s002-p0007,utt_218abd95f624f3abfaea::p0005s002-p0007,ed1ebba09f87baca38fd12a3b3bf6aa3afa50b1db9f22f3b0c1947ae45856b8e,ed1ebba09f87baca38fd12a3b3bf6aa3afa50b1db9f22f3b0c1947ae45856b8e,97,97
21735,utt_3ce734835c29b694cdf6::p0001-p0004,utt_3ce734835c29b694cdf6::p0001-p0004,f9cf5d648565af41fc23b44f0be09d7922ffdd2309b9e28c11104546de0ac63a,f9cf5d648565af41fc23b44f0be09d7922ffdd2309b9e28c11104546de0ac63a,79,79
21735,utt_024ff50c232258d48119::p0001-p0002,utt_024ff50c232258d48119::p0001-p0003s001,2e53d9c04e1d81607db4f383ec3c13f08f6bcdaf6b9cce24f1fd64cd58c4caab,0a14293be63ea7b57b81cb0a2f32555b2b87dae93ec2777e791b4280a8ba01b3,5,155
21735,utt_024ff50c232258d48119::p0003s001,utt_024ff50c232258d48119::p0001-p0003s001,25c9d51c3a881e5993d521c0c080950ba94c2d650b929c7a357cba818b2a6877,0a14293be63ea7b57b81cb0a2f32555b2b87dae93ec2777e791b4280a8ba01b3,150,155
21735,utt_024ff50c232258d48119::p0003s002-p0004,utt_024ff50c232258d48119::p0003s002-p0004,57a1377292d68cda37fecbcc32794c4a5ce4fd498c346af054485299ecec42da,57a1377292d68cda37fecbcc32794c4a5ce4fd498c346af054485299ecec42da,87,87
21735,utt_024ff50c232258d48119::p0005s001,utt_024ff50c232258d48119::p0005s001,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,150,150
21735,utt_024ff50c232258d48119::p0005s002-p0007,utt_024ff50c232258d48119::p0005s002-p0007,ed1ebba09f87baca38fd12a3b3bf6aa3afa50b1db9f22f3b0c1947ae45856b8e,ed1ebba09f87baca38fd12a3b3bf6aa3afa50b1db9f22f3b0c1947ae45856b8e,97,97
21735,utt_390a28ec122fc852f195::p0001-p0004,utt_390a28ec122fc852f195::p0001-p0004,59ea85b237ebafd69a8922b22af537bb9c1131d72943431488ff9e53550b034e,59ea85b237ebafd69a8922b22af537bb9c1131d72943431488ff9e53550b034e,97,97
21735,utt_0c2199b874ef4de6520c::p0001-p0002,utt_0c2199b874ef4de6520c::p0001-p0003s001,2e53d9c04e1d81607db4f383ec3c13f08f6bcdaf6b9cce24f1fd64cd58c4caab,0a14293be63ea7b57b81cb0a2f32555b2b87dae93ec2777e791b4280a8ba01b3,5,155
21735,utt_0c2199b874ef4de6520c::p0003s001,utt_0c2199b874ef4de6520c::p0001-p0003s001,25c9d51c3a881e5993d521c0c080950ba94c2d650b929c7a357cba818b2a6877,0a14293be63ea7b57b81cb0a2f32555b2b87dae93ec2777e791b4280a8ba01b3,150,155
21735,utt_0c2199b874ef4de6520c::p0003s002-p0004,utt_0c2199b874ef4de6520c::p0003s002-p0004,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,87,87
21735,utt_0c2199b874ef4de6520c::p0005s001,utt_0c2199b874ef4de6520c::p0005s001,5e8b1c3c2cf49cab0fc8f9038003d06732960539602a1b29f90a1aeaf1502bcc,5e8b1c3c2cf49cab0fc8f9038003d06732960539602a1b29f90a1aeaf1502bcc,150,150
21735,utt_0c2199b874ef4de6520c::p0005s002-p0007,utt_0c2199b874ef4de6520c::p0005s002-p0007,2356cc7b9bec7907ce68709e4fb52bed7e290674eda4daed1a0fce167a7d3d0b,2356cc7b9bec7907ce68709e4fb52bed7e290674eda4daed1a0fce167a7d3d0b,97,97
21735,utt_90e516b3f37b2b26e1fa::p0001,utt_90e516b3f37b2b26e1fa::p0001,c28e1c63c908b697eb2ed103d6bfc94a42e1406111677e7cabf16ccef5fac23b,c28e1c63c908b697eb2ed103d6bfc94a42e1406111677e7cabf16ccef5fac23b,37,37
21735,utt_b51b2f4fc1b21961d285::p0001,utt_b51b2f4fc1b21961d285::p0001,eb1fc7b278074ce59b4752f757e527ad049ee7f52df69c8f5f24ce28c9471a5f,eb1fc7b278074ce59b4752f757e527ad049ee7f52df69c8f5f24ce28c9471a5f,9,9
21735,utt_f545a639498da383dc71::p0001,utt_f545a639498da383dc71::p0001,cc8e2aa2af1e3db7eba48ecd778a33c30d9e206ac9b2c82750c766f12fab161c,cc8e2aa2af1e3db7eba48ecd778a33c30d9e206ac9b2c82750c766f12fab161c,27,27
21735,utt_26ebfed5ea1eaff3c37f::p0001-p0005,utt_26ebfed5ea1eaff3c37f::p0001-p0005,a2c5c787fa4f82c8cbaecac9828a42d55513a4a35f80f7192c858894953f274a,a2c5c787fa4f82c8cbaecac9828a42d55513a4a35f80f7192c858894953f274a,81,81
21735,utt_9138c6ed789d0d0f5da9::p0001-p0002,utt_9138c6ed789d0d0f5da9::p0001-p0003s001,02b62e5c0185e7db0eda08b67a236da7d94e61115c1a8fff247595091daca4be,bcfc103d3db00207ee2f49fbbbabe1411afa0ab1c7b0cc1af582ddba9fe7c562,5,155
21735,utt_9138c6ed789d0d0f5da9::p0003s001,utt_9138c6ed789d0d0f5da9::p0001-p0003s001,25c9d51c3a881e5993d521c0c080950ba94c2d650b929c7a357cba818b2a6877,bcfc103d3db00207ee2f49fbbbabe1411afa0ab1c7b0cc1af582ddba9fe7c562,150,155
21735,utt_9138c6ed789d0d0f5da9::p0003s002-p0004,utt_9138c6ed789d0d0f5da9::p0003s002-p0004,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,87,87
21735,utt_9138c6ed789d0d0f5da9::p0005s001,utt_9138c6ed789d0d0f5da9::p0005s001,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,150,150
21735,utt_9138c6ed789d0d0f5da9::p0005s002-p0007,utt_9138c6ed789d0d0f5da9::p0005s002-p0007,ed1ebba09f87baca38fd12a3b3bf6aa3afa50b1db9f22f3b0c1947ae45856b8e,ed1ebba09f87baca38fd12a3b3bf6aa3afa50b1db9f22f3b0c1947ae45856b8e,97,97
21735,utt_b408f1eb74e42c774508::p0001-p0004,utt_b408f1eb74e42c774508::p0001-p0004,3332a61a930fdb08f1e74671a7ead9edf408bd524262ea85eb34f057a2e1c32e,3332a61a930fdb08f1e74671a7ead9edf408bd524262ea85eb34f057a2e1c32e,95,95
21735,utt_80a7df8972d15027ae89::p0001-p0002,utt_80a7df8972d15027ae89::p0001-p0003s001,2e53d9c04e1d81607db4f383ec3c13f08f6bcdaf6b9cce24f1fd64cd58c4caab,c97908bc18fd3c696bdab0cb3e01a396b12878f2ac9245ae34c7d3310d63a576,5,155
21735,utt_80a7df8972d15027ae89::p0003s001,utt_80a7df8972d15027ae89::p0001-p0003s001,74d082a2333c8cbf7f7bdeaaeab8709bcfdc2476054cdbcb3ca12a36d95f4372,c97908bc18fd3c696bdab0cb3e01a396b12878f2ac9245ae34c7d3310d63a576,150,155
21735,utt_80a7df8972d15027ae89::p0003s002-p0004,utt_80a7df8972d15027ae89::p0003s002-p0004,9b7f50da508cec2fe7a54ec20048259bb486088ae746b5da75a167977eebb07c,9b7f50da508cec2fe7a54ec20048259bb486088ae746b5da75a167977eebb07c,90,90
21735,utt_80a7df8972d15027ae89::p0005s001,utt_80a7df8972d15027ae89::p0005s001,245e110c844c9610791586cd1ea193bded85605cd0eecff13a7bb378e1345601,245e110c844c9610791586cd1ea193bded85605cd0eecff13a7bb378e1345601,150,150
21735,utt_80a7df8972d15027ae89::p0005s002,utt_80a7df8972d15027ae89::p0005s002,6e3571a0959bcd6065d273cb4b01db549fc30888ad35f08f5a0f58148ec1eaa0,6e3571a0959bcd6065d273cb4b01db549fc30888ad35f08f5a0f58148ec1eaa0,92,92
21735,utt_de0f8c8407350111dc3f::p0001,utt_de0f8c8407350111dc3f::p0001,ecd4c4fc123a5b8b1875e911df6ead1c495b787c5aab9173654c8ac2920207ac,ecd4c4fc123a5b8b1875e911df6ead1c495b787c5aab9173654c8ac2920207ac,47,47
21735,utt_6d7cb31d121d7044f564::p0001,utt_6d7cb31d121d7044f564::p0001,dee82d4b2f4080fe97ee455fa44be72ddfeff57f5d2b02e1541e3d569394aea6,dee82d4b2f4080fe97ee455fa44be72ddfeff57f5d2b02e1541e3d569394aea6,5,5
21735,utt_e0cb022bc723b2776ea5::p0001,utt_e0cb022bc723b2776ea5::p0001,8ee93c54c179352cc1ff3600d586d5162e48fc914d15323035d1090887326556,8ee93c54c179352cc1ff3600d586d5162e48fc914d15323035d1090887326556,46,46
21735,utt_5fd4810477a539b8c693::p0001,utt_5fd4810477a539b8c693::p0001,ba6805b1f5597978eac4d0741f83aca65b25c2ad994de60ed870d41a9bafc0e1,ba6805b1f5597978eac4d0741f83aca65b25c2ad994de60ed870d41a9bafc0e1,56,56
21735,utt_750130d8b13596375157::p0001,utt_750130d8b13596375157::p0001,be33da0e06d325eb125925a2775cb91b0a05ca37389e209b83d4105b490ad17d,be33da0e06d325eb125925a2775cb91b0a05ca37389e209b83d4105b490ad17d,12,12
21735,utt_d362ed494d0a5ec07a11::p0001-p0002,utt_d362ed494d0a5ec07a11::p0001-p0002,c2d604661f9ed0544482c90657c9371f20ffc44f767d8a10c385e214df4b7eb8,c2d604661f9ed0544482c90657c9371f20ffc44f767d8a10c385e214df4b7eb8,21,21
21735,utt_34b8247d4f0c1421b366::p0001-p0002,utt_34b8247d4f0c1421b366::p0001-p0002,d0cb303b5a3ccd74c1daf8b6a1b369349f82822966efdc9b779ee2ee97eea4a4,d0cb303b5a3ccd74c1daf8b6a1b369349f82822966efdc9b779ee2ee97eea4a4,62,62
21735,utt_9e2942d691c2d98967bc::p0001-p0004,utt_9e2942d691c2d98967bc::p0001-p0004,679af53fcdf46420a0d6a9398a51159b06c352097d158506cd9c2d9f33251f03,679af53fcdf46420a0d6a9398a51159b06c352097d158506cd9c2d9f33251f03,97,97
21735,utt_e3a9eed708daa052613f::p0001-p0002,utt_e3a9eed708daa052613f::p0001-p0003s001,2e53d9c04e1d81607db4f383ec3c13f08f6bcdaf6b9cce24f1fd64cd58c4caab,c97908bc18fd3c696bdab0cb3e01a396b12878f2ac9245ae34c7d3310d63a576,5,155
21735,utt_e3a9eed708daa052613f::p0003s001,utt_e3a9eed708daa052613f::p0001-p0003s001,74d082a2333c8cbf7f7bdeaaeab8709bcfdc2476054cdbcb3ca12a36d95f4372,c97908bc18fd3c696bdab0cb3e01a396b12878f2ac9245ae34c7d3310d63a576,150,155
21735,utt_e3a9eed708daa052613f::p0003s002-p0004,utt_e3a9eed708daa052613f::p0003s002-p0004,9b7f50da508cec2fe7a54ec20048259bb486088ae746b5da75a167977eebb07c,9b7f50da508cec2fe7a54ec20048259bb486088ae746b5da75a167977eebb07c,90,90
21735,utt_e3a9eed708daa052613f::p0005s001,utt_e3a9eed708daa052613f::p0005s001,418388dbb37c7163edf25e736dfa90947b5f92ca3296576c29ca0f46df67dfc6,418388dbb37c7163edf25e736dfa90947b5f92ca3296576c29ca0f46df67dfc6,150,150
21735,utt_e3a9eed708daa052613f::p0005s002,utt_e3a9eed708daa052613f::p0005s002,abe6116f24c52d22d27655764e4113e078a7d2bc8467aed2ccc077322c6b9a35,abe6116f24c52d22d27655764e4113e078a7d2bc8467aed2ccc077322c6b9a35,89,89
21735,utt_14acf810f924423c0f03::p0001-p0003,utt_14acf810f924423c0f03::p0001-p0003,ebf648c67d021030c5ad905368916514b3c9e04722943032d396c1ed90415248,ebf648c67d021030c5ad905368916514b3c9e04722943032d396c1ed90415248,95,95
21735,utt_3749a70e0ea3761c985a::p0001-p0004,utt_3749a70e0ea3761c985a::p0001-p0004,89c205f0eb49602c653c3527f2b3b051a0de7ae101b0f8e3193179451b5f5cb9,89c205f0eb49602c653c3527f2b3b051a0de7ae101b0f8e3193179451b5f5cb9,107,107
21735,utt_960fd8932a049d272e5d::p0001-p0002,utt_960fd8932a049d272e5d::p0001-p0003s001,5aafc0e6f9e9b3f2e2894cd26121f8b5ffbe83e4961ebff439f6e88d01762a7b,73bc0745927e72c9566217d7d85e7ce15d88ee86a93fe50dfe2bc9ad37cc2504,5,155
21735,utt_960fd8932a049d272e5d::p0003s001,utt_960fd8932a049d272e5d::p0001-p0003s001,a09443f7bcb7ecb94f85885fd7b5d3cc6dfa326d11f9406f23733a036f72c48b,73bc0745927e72c9566217d7d85e7ce15d88ee86a93fe50dfe2bc9ad37cc2504,150,155
21735,utt_960fd8932a049d272e5d::p0003s002-p0004,utt_960fd8932a049d272e5d::p0003s002-p0004,52b4dddfcb0aea68fb3d2ef8311e30c22e164d6ff1e9636e9592c931914b55fc,52b4dddfcb0aea68fb3d2ef8311e30c22e164d6ff1e9636e9592c931914b55fc,90,90
21735,utt_960fd8932a049d272e5d::p0005s001,utt_960fd8932a049d272e5d::p0005s001,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,150,150
21735,utt_960fd8932a049d272e5d::p0005s002-p0007,utt_960fd8932a049d272e5d::p0005s002-p0007,2c5d56dd67a14ee1994bd076895cf2710206295bd244cd55ce720edd1a0d6f97,2c5d56dd67a14ee1994bd076895cf2710206295bd244cd55ce720edd1a0d6f97,94,94
21735,utt_1ca1b01445f52d7f7a4f::p0001-p0004,utt_1ca1b01445f52d7f7a4f::p0001-p0004,63c6d9d30bef4d051137875095e06a8f734b7cbaf7cf77cd84b8b17e58d48763,63c6d9d30bef4d051137875095e06a8f734b7cbaf7cf77cd84b8b17e58d48763,92,92
21735,utt_848f83bf53c2f2c72ec9::p0001-p0002,utt_848f83bf53c2f2c72ec9::p0001-p0003s001,02b62e5c0185e7db0eda08b67a236da7d94e61115c1a8fff247595091daca4be,bcfc103d3db00207ee2f49fbbbabe1411afa0ab1c7b0cc1af582ddba9fe7c562,5,155
21735,utt_848f83bf53c2f2c72ec9::p0003s001,utt_848f83bf53c2f2c72ec9::p0001-p0003s001,25c9d51c3a881e5993d521c0c080950ba94c2d650b929c7a357cba818b2a6877,bcfc103d3db00207ee2f49fbbbabe1411afa0ab1c7b0cc1af582ddba9fe7c562,150,155
21735,utt_848f83bf53c2f2c72ec9::p0003s002-p0004,utt_848f83bf53c2f2c72ec9::p0003s002-p0004,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,bd127dad21ad36faeb7b560d90dbd259c11bd81070af686a06a9b028b7e69d3d,87,87
21735,utt_848f83bf53c2f2c72ec9::p0005s001,utt_848f83bf53c2f2c72ec9::p0005s001,0b9c3ad8ddc8ed7bf6fd4ebf2ad6fcc72c86ebf296aaf204be8f68e9032ebeb7,0b9c3ad8ddc8ed7bf6fd4ebf2ad6fcc72c86ebf296aaf204be8f68e9032ebeb7,150,150
21735,utt_848f83bf53c2f2c72ec9::p0005s002-p0007,utt_848f83bf53c2f2c72ec9::p0005s002-p0007,026532b4dd530433759e479209246b3ffa4e755932d9b9ef470949f5cbe91918,026532b4dd530433759e479209246b3ffa4e755932d9b9ef470949f5cbe91918,97,97
21735,utt_f6458695910ab34c12c9::p0001-p0004,utt_f6458695910ab34c12c9::p0001-p0004,25d75adef9d5bb69746182cae6a91fe7891d789ac32e05b210d2b36db49946a3,25d75adef9d5bb69746182cae6a91fe7891d789ac32e05b210d2b36db49946a3,61,61
21735,utt_07c090c96c8c634567b5::p0001-p0002,utt_07c090c96c8c634567b5::p0001-p0003s001,0aa6e5f6168f58120343a75f1eb788c5d5e9f597aa8160e54774f9ec50550825,406750f55ed4da88407fefc1c5e5f97ead94f3cd0c584e514739e6b29d894f3a,5,155
21735,utt_07c090c96c8c634567b5::p0003s001,utt_07c090c96c8c634567b5::p0001-p0003s001,d33444e4ba23ed7c83a8c670dcc8069423ca8954bc882636296f7a8b27600b3c,406750f55ed4da88407fefc1c5e5f97ead94f3cd0c584e514739e6b29d894f3a,150,155
21735,utt_07c090c96c8c634567b5::p0003s002,utt_07c090c96c8c634567b5::p0003s002,9e410218fe50667585c85e80e14b33caf0d1193361152467bf7039fd5699c720,9e410218fe50667585c85e80e14b33caf0d1193361152467bf7039fd5699c720,150,150
21735,utt_07c090c96c8c634567b5::p0003s003,utt_07c090c96c8c634567b5::p0003s003-p0005,fdf95d38545c8025cf46908eb409d8a97c48818755c30c35f23d833669e49003,a227a26cbdfee86657cf331d7b58de0ea2c8bef5f47f2f799232f7e67ec4d3bd,150,180
21735,utt_07c090c96c8c634567b5::p0003s004-p0005,utt_07c090c96c8c634567b5::p0003s003-p0005,5ed75553230d6db64de6eb10d2fe09b14bc6b18288b0e28ac6365bc2cb94f919,a227a26cbdfee86657cf331d7b58de0ea2c8bef5f47f2f799232f7e67ec4d3bd,30,180
21735,utt_1fd3506e9a17e440438b::p0001-p0003,utt_1fd3506e9a17e440438b::p0001-p0003,a249a7011ec96eacc09296789c407010e2f0e57d6cad4b44e6d6326980845178,a249a7011ec96eacc09296789c407010e2f0e57d6cad4b44e6d6326980845178,77,77
21735,utt_386f336be55349f8e037::p0001-p0002,utt_386f336be55349f8e037::p0001-p0003s001,5aafc0e6f9e9b3f2e2894cd26121f8b5ffbe83e4961ebff439f6e88d01762a7b,83cbb31436c68f3e865677d2f7ec64b4020219268e020e96e89ad20502ff5c7f,5,155
21735,utt_386f336be55349f8e037::p0003s001,utt_386f336be55349f8e037::p0001-p0003s001,a9a704e3039a8526ced173e21bc25d9d172cee64d128bd5a63462061aa60ef11,83cbb31436c68f3e865677d2f7ec64b4020219268e020e96e89ad20502ff5c7f,150,155
21735,utt_386f336be55349f8e037::p0003s002,utt_386f336be55349f8e037::p0003s002,896dc58f57e672657fa92a14b8f0863bf4003af112d963191e3e17762b1a9014,896dc58f57e672657fa92a14b8f0863bf4003af112d963191e3e17762b1a9014,150,150
21735,utt_386f336be55349f8e037::p0003s003-p0004,utt_386f336be55349f8e037::p0003s003-p0007,95861afb197b3fab5f611c395c7e2628bd1009e00453a6977675b92c2fd94e02,24f53c6014d02d98f6727d0e17cd9db39f93e984e7ccecd63f95e77a020455fa,40,184
21735,utt_386f336be55349f8e037::p0005-p0007,utt_386f336be55349f8e037::p0003s003-p0007,6ae71c1ea779e4bd7f1d2277356b751ac81f9f5d1ed204d5dd255b1177d08066,24f53c6014d02d98f6727d0e17cd9db39f93e984e7ccecd63f95e77a020455fa,144,184
21735,utt_6a18689707125b4eec6a::p0001-p0003,utt_6a18689707125b4eec6a::p0001-p0003,fae58b9a262594efa049a4d04ebaed4aaf774a87be76ee2517808541efe54100,fae58b9a262594efa049a4d04ebaed4aaf774a87be76ee2517808541efe54100,82,82
21735,utt_9202a7b6fe064eac0cd2::p0001-p0002,utt_9202a7b6fe064eac0cd2::p0001-p0003s001,5aafc0e6f9e9b3f2e2894cd26121f8b5ffbe83e4961ebff439f6e88d01762a7b,3c0649c54563c169564a07e46ce0883234112ae711b9f29999ee2cead4aedd5a,5,155
21735,utt_9202a7b6fe064eac0cd2::p0003s001,utt_9202a7b6fe064eac0cd2::p0001-p0003s001,6368fb3df17b9e1835d85b42ae85fb22bfb73c256182c21800e070fa5d242755,3c0649c54563c169564a07e46ce0883234112ae711b9f29999ee2cead4aedd5a,150,155
21735,utt_9202a7b6fe064eac0cd2::p0003s002-p0004,utt_9202a7b6fe064eac0cd2::p0003s002-p0004,400879299d8a4508f0dc6182a30163696b070b4e87ef5647e19c114ffe30804e,400879299d8a4508f0dc6182a30163696b070b4e87ef5647e19c114ffe30804e,117,117
21735,utt_9202a7b6fe064eac0cd2::p0005s001,utt_9202a7b6fe064eac0cd2::p0005s001,298f446f6648a1859963ee7c04d7d614e0f8fb1c63ec3223a029e9d500537822,298f446f6648a1859963ee7c04d7d614e0f8fb1c63ec3223a029e9d500537822,150,150
21735,utt_9202a7b6fe064eac0cd2::p0005s002-p0007,utt_9202a7b6fe064eac0cd2::p0005s002-p0007,bd8b1a9726e473ecff04af3460bd0bd1e643c963b8f7ae539528abb0d24e2f9d,bd8b1a9726e473ecff04af3460bd0bd1e643c963b8f7ae539528abb0d24e2f9d,64,64
21735,utt_04afd5380162359e8849::p0001,utt_04afd5380162359e8849::p0001,21b27683868c4375e4bc272d5b155d55823e65fd4dfa1cfc828f12a542b47dc0,21b27683868c4375e4bc272d5b155d55823e65fd4dfa1cfc828f12a542b47dc0,12,12
21735,utt_7572bfea740d2a511089::p0001-p0005,utt_7572bfea740d2a511089::p0001-p0005,eebfefd26aa955fcf9a0d33697f8afc73c8cf3c5237babe678b02b15dd22e496,eebfefd26aa955fcf9a0d33697f8afc73c8cf3c5237babe678b02b15dd22e496,134,134
21735,utt_c1ee3be2c4597afa03d0::p0001,utt_c1ee3be2c4597afa03d0::p0001,89c5383eacd95bfeff5ec882a3377caa227265f889407190d18f9bee6154a30e,89c5383eacd95bfeff5ec882a3377caa227265f889407190d18f9bee6154a30e,24,24
21735,utt_83d3eff30d2756ea3900::p0001,utt_83d3eff30d2756ea3900::p0001,3757cadf4a2232f95a1e75ac9bd5f2698c4855927eab96ddb92c95e3bce73036,3757cadf4a2232f95a1e75ac9bd5f2698c4855927eab96ddb92c95e3bce73036,17,17
21735,utt_080b287f741ca0ef2c76::p0001-p0003,utt_080b287f741ca0ef2c76::p0001-p0003,bfd059efb1549aecddfe366daf82a98ab4ecbdeaa206af5623ccdc5fb88924bc,bfd059efb1549aecddfe366daf82a98ab4ecbdeaa206af5623ccdc5fb88924bc,81,81
21735,utt_e7781316071d485b26d4::p0001-p0002,utt_e7781316071d485b26d4::p0001-p0003s001,5aafc0e6f9e9b3f2e2894cd26121f8b5ffbe83e4961ebff439f6e88d01762a7b,80acc05fe7d7cb57f0304a676e6f7c6a0ad80f06a50d13dc27ebbf86a25ade57,5,155
21735,utt_e7781316071d485b26d4::p0003s001,utt_e7781316071d485b26d4::p0001-p0003s001,f387fe13d8e772712af7b5f5df729e77225810c85324003c9f129c5729c7ce2c,80acc05fe7d7cb57f0304a676e6f7c6a0ad80f06a50d13dc27ebbf86a25ade57,150,155
21735,utt_e7781316071d485b26d4::p0003s002,utt_e7781316071d485b26d4::p0003s002,3f5e460f5665848d9dfdbaa24cba49e5e0a86a273e56c4950a2683829655764a,3f5e460f5665848d9dfdbaa24cba49e5e0a86a273e56c4950a2683829655764a,150,150
21735,utt_e7781316071d485b26d4::p0003s003-p0004,utt_e7781316071d485b26d4::p0003s003-p0006,abffc939d3a1d603f552c60bcba775216f852d9036ee6a635fdd59ab619ca07a,a4f8e1494bdf074def37b029d7d1aabf145537756483d7f7c761d602cb20e5a5,132,181
21735,utt_e7781316071d485b26d4::p0005-p0006,utt_e7781316071d485b26d4::p0003s003-p0006,46d4fe346bea76f4f595411a242ae1458b6fe815156261fe1f339a9580d4ee19,a4f8e1494bdf074def37b029d7d1aabf145537756483d7f7c761d602cb20e5a5,49,181
21735,utt_0bf2a4db649cc0201348::p0001-p0002,utt_0bf2a4db649cc0201348::p0001-p0002,9a3a2fc53eec0513fde288488a9aac8205f022f5bd2ad891a6b304e7a2007695,9a3a2fc53eec0513fde288488a9aac8205f022f5bd2ad891a6b304e7a2007695,108,108
21735,utt_2a64952a94d6a71dd9f8::p0001-p0002,utt_2a64952a94d6a71dd9f8::p0001-p0003s001,5aafc0e6f9e9b3f2e2894cd26121f8b5ffbe83e4961ebff439f6e88d01762a7b,cec4f6c530b44558496d0706e25791927252119e3ca04ac9c1729fb13392b871,5,155
21735,utt_2a64952a94d6a71dd9f8::p0003s001,utt_2a64952a94d6a71dd9f8::p0001-p0003s001,6dee7c939b36d3f4419c1d787c25c780f16ca8b53993cc4c0df362a49233b97f,cec4f6c530b44558496d0706e25791927252119e3ca04ac9c1729fb13392b871,150,155
21735,utt_2a64952a94d6a71dd9f8::p0003s002-p0004,utt_2a64952a94d6a71dd9f8::p0003s002-p0004,b04a036475fd24115dd78b8cd060933d7b4f38f398e2734e6f99e52d3de01d50,b04a036475fd24115dd78b8cd060933d7b4f38f398e2734e6f99e52d3de01d50,121,121
21735,utt_2a64952a94d6a71dd9f8::p0005s001,utt_2a64952a94d6a71dd9f8::p0005s001,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,f617237a7e86756db3e3366995244c8f4e29b24eb47503814582109ee7c5e1be,150,150
21735,utt_2a64952a94d6a71dd9f8::p0005s002,utt_2a64952a94d6a71dd9f8::p0005s002,8df6b4c5d500757dacf0ef81d174c4912367308f855ff79e5ef983962af5f9dd,8df6b4c5d500757dacf0ef81d174c4912367308f855ff79e5ef983962af5f9dd,58,58
21735,utt_e78bcea0ae9b2d1798fb::p0001-p0003,utt_e78bcea0ae9b2d1798fb::p0001-p0003,cd7254340693f396c612988e5e8b1811f75784cd0838728781cdfadf7aa1b78e,cd7254340693f396c612988e5e8b1811f75784cd0838728781cdfadf7aa1b78e,80,80
21735,utt_8226045ce6d83aae3f42::p0001-p0002,utt_8226045ce6d83aae3f42::p0001-p0003s001,5aafc0e6f9e9b3f2e2894cd26121f8b5ffbe83e4961ebff439f6e88d01762a7b,9487a2565239b5e61d7043ea4b062696726c20e632cad6937c2eb7b7faff9cdf,5,155
