run_id,run_role,sample_index,unit_id,response_id,model,status,api_status,incomplete_reason,usage_available,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,total_tokens,response_path,response_sha256,request_sha256,started_at_utc,finished_at_utc,duplicate_response_id
pilot_f3a69c2f81c587271ef5,pilot,214,utt_aeb935d2a93de15b300b::p0006-p0007,resp_01f6ddbde3166f13016aa06b42f0bc87d18311dabae680ade3,gpt-5.6-luna,completed,completed,,True,5924,5336,11169,10358,17093,output/annotations/pilot_f3a69c2f81c587271ef5/results/00214.json,7f1fbe2fc7fc28efe0c31ef0ac56a6a989d4435e7de960f16d136bdf9d529a1b,ef933d1d31fdf56a2ddf8f455f44669cbbdebcafe2b5b5e9b869b8be7026a069,2026-09-08T20:08:34.763099+00:00,2026-09-08T20:10:49.208377+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,215,utt_aeb935d2a93de15b300b::p0008,resp_033ab3fae82e174c016aa06b4693dc87d1b1caa9385747b17e,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5962,5336,16384,16384,22346,output/annotations/pilot_f3a69c2f81c587271ef5/results/00215.json,3196403c1316b625e56d46097a2be7588cc4e3dec412ffdd008c01c19055d5d9,de7cd57943724dcbfa8d93e024eebf2181d620e6638d3ea2712b2d6ef1cfdbc4,2026-09-08T20:08:38.395821+00:00,2026-09-08T20:11:51.345613+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,216,utt_aeb935d2a93de15b300b::p0009,resp_042eed9a868ebce6016aa06b4b086c87d19725e3562bac13ba,gpt-5.6-luna,completed,completed,,True,5937,5336,13133,12424,19070,output/annotations/pilot_f3a69c2f81c587271ef5/results/00216.json,73650135599acb8a71efd12f2929cf8f714ae48de9ae7eb00ed18537e1ff18d4,038f21e7d9ee394f0c712f756bc83eb7df94b828536b9be5ebd6965d67f8935a,2026-09-08T20:08:42.873939+00:00,2026-09-08T20:11:21.961610+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,217,utt_aeb935d2a93de15b300b::p0010-p0012,resp_0a688d98e1b61d08016aa06b4b5ab487d1922c35be35663f0b,gpt-5.6-luna,completed,completed,,True,5890,5336,833,734,6723,output/annotations/pilot_f3a69c2f81c587271ef5/results/00217.json,a2a68c389f6269f0b4ad3a3853dbe42dd5c4fa452df8e75161fb914effb50013,114d3ae7cfc0d7f0c23666404de995f5ec288754161765fca8863b5996dc2e71,2026-09-08T20:08:43.160784+00:00,2026-09-08T20:08:54.041274+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,218,utt_aeb935d2a93de15b300b::p0013-p0014,resp_03f696c4497a4ead016aa06b4f62ac87d1a61f5445c7c68338,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5816,5336,16384,16384,22200,output/annotations/pilot_f3a69c2f81c587271ef5/results/00218.json,603b873dfc4a236ad03cb152b8673ce4d672341ba1d5ae4ebc84a1a836eee04f,3c3c4e285fb511e93f36d3e795fc8a441d7045ff71b332b55f8885546094ac7c,2026-09-08T20:08:46.933883+00:00,2026-09-08T20:12:07.675070+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,219,utt_aeb935d2a93de15b300b::p0015,resp_0da25dd6d7e5764c016aa06b500e4487d185b15c273fa4a592,gpt-5.6-luna,completed,completed,,True,5829,5336,3632,3354,9461,output/annotations/pilot_f3a69c2f81c587271ef5/results/00219.json,954909c269602c761c69d6c846a219af1e2c79b20fa363603aab025f97a12179,634f0776c51a25c37873987770501ffeccecdbdf7b6ff2f882fd730a10278c88,2026-09-08T20:08:47.879121+00:00,2026-09-08T20:09:31.902125+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,220,utt_aeb935d2a93de15b300b::p0016-p0017,resp_0f89be6c370945ce016aa06b53a2c487d1b20128532261eb9c,gpt-5.6-luna,completed,completed,,True,5812,5336,14565,14088,20377,output/annotations/pilot_f3a69c2f81c587271ef5/results/00220.json,21441cc3edd95c92d293d098c10ab478a75fb04fc0b2fc9d4f9e5326271250eb,2902e2f4084d9e16e15652ef8026219a7ffef57372f17b3f4e0e97f2a51d7929,2026-09-08T20:08:51.466459+00:00,2026-09-08T20:11:56.222567+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,221,utt_aeb935d2a93de15b300b::p0018,resp_039e6264d83ede28016aa06b563b8c87d18b17b99d929add66,gpt-5.6-luna,completed,completed,,True,5785,5336,11214,10876,16999,output/annotations/pilot_f3a69c2f81c587271ef5/results/00221.json,51622a6ebcea1ec352d454201249963667f4980c7ad4ec90f36d601b5d06be77,fd2485e0a17a96041df4d089b4b8c2f382f0bf4b981669dad8d43afe92ea03c6,2026-09-08T20:08:54.046327+00:00,2026-09-08T20:11:04.723836+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,222,utt_aeb935d2a93de15b300b::p0019,resp_02ef27642f435ad3016aa06b66fbec87d181ca00b7334c80dd,gpt-5.6-luna,completed,completed,,True,5734,5336,13612,13308,19346,output/annotations/pilot_f3a69c2f81c587271ef5/results/00222.json,6ff837c6a80cfc83b8f8fcb094bb8473e3bccd5fe4ab1c0d1ff10ef4278c6e9a,9f753f36953924bdbc2dfdec39536f4fac33eb191730c479748831fcf42d1ccf,2026-09-08T20:09:10.830324+00:00,2026-09-08T20:12:05.812130+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,223,utt_aeb935d2a93de15b300b::p0020,resp_0f5284157fafdff9016aa06b6e80c887d1add0892fba8b0f52,gpt-5.6-luna,completed,completed,,True,5791,5336,3237,2769,9028,output/annotations/pilot_f3a69c2f81c587271ef5/results/00223.json,86029c62a91d0f2280493fae80d3585bed05f5c617b6e055cd625b21896624f3,9ff4143978c33f3a196c041d5b49014ece383af9a650f858a9d78e1f21938451,2026-09-08T20:09:18.336208+00:00,2026-09-08T20:09:57.293697+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,224,utt_aeb935d2a93de15b300b::p0021,resp_02a229aeb9f8c9e0016aa06b712f6c87d19f8abfb83df92bfc,gpt-5.6-luna,completed,completed,,True,5782,5336,14200,13336,19982,output/annotations/pilot_f3a69c2f81c587271ef5/results/00224.json,a774a22e549001125a5eac0cd023b9f00fbd073a8262e5ae30cf09df932cb0b9,a27c98177ebab476cb79a3f53a8f1a0509820fc671775fdf101ac4bb4a1ee090,2026-09-08T20:09:21.020974+00:00,2026-09-08T20:12:12.513455+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,225,utt_aeb935d2a93de15b300b::p0022,resp_0be28a2de3dadf5c016aa06b7187ac87d1b3b898004ccdda01,gpt-5.6-luna,completed,completed,,True,5814,5336,8246,7865,14060,output/annotations/pilot_f3a69c2f81c587271ef5/results/00225.json,e1c76ba2703d36d861bd8624780b506866555e65cce48ba918cb8e07e011796d,1b73a98fa1c958d2df6468de0b66d054ff1c9ceadc703ece06b51746a4338cc2,2026-09-08T20:09:21.370064+00:00,2026-09-08T20:11:01.600537+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,226,utt_aeb935d2a93de15b300b::p0023-p0025,resp_090e46aeee9e2cf4016aa06b7bb0b487d1a61844124031649b,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5891,5336,16384,16384,22275,output/annotations/pilot_f3a69c2f81c587271ef5/results/00226.json,114f80db3c470f5cf2916cf1a9b1a2fe3c921e5cc455232a70f674b3bf51dc7d,92a76fe2183ae5c9f36cd0c1aae7605ff5628b364762ed5517d65e2a5d62b274,2026-09-08T20:09:31.515996+00:00,2026-09-08T20:12:54.491349+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,227,utt_aeb935d2a93de15b300b::p0026-p0027,resp_057be423e38a9814016aa06b7bc3f487d1b8f8fa15436f2d91,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5940,5336,16384,16384,22324,output/annotations/pilot_f3a69c2f81c587271ef5/results/00227.json,94de14e68846b9e2356c577d636d13e6de3d83e0b1d1ca06a0f73a4391b470ca,48d51dcf5a32a0d890b078567d673fe3082864dc80c5ab7eadbe10ef95784cda,2026-09-08T20:09:31.599147+00:00,2026-09-08T20:12:55.246242+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,228,utt_36aeae2e2a5a18015e24::p0001,resp_0048408eb80246b7016aa06b7c16b887d1b032c76e484664cf,gpt-5.6-luna,completed,completed,,True,5820,5336,1154,1034,6974,output/annotations/pilot_f3a69c2f81c587271ef5/results/00228.json,d41c98abf5a259a96236e667a146757680330e487aa4392be4c0c96f29ebe603,eeeec161e3db85213ca0a638a66dd09610d9d80472b9c490bfbac9e5e85ea0f1,2026-09-08T20:09:31.907226+00:00,2026-09-08T20:09:47.297088+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,229,utt_36aeae2e2a5a18015e24::p0002,resp_0d7ead9010c548e6016aa06b88fe5887d1addbac6844300e4f,gpt-5.6-luna,completed,completed,,True,5663,5336,640,516,6303,output/annotations/pilot_f3a69c2f81c587271ef5/results/00229.json,7129933c118fe5b79ff45a31b562fe90036eb835bdaa77d0579bac364551e4c2,dec632413166f688dc125695f6d7b9b6b66ef5d8886701438c02560c44ac1994,2026-09-08T20:09:44.809597+00:00,2026-09-08T20:09:54.382464+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,230,utt_36aeae2e2a5a18015e24::p0003,resp_0081be24ed15ab19016aa06b8b7efc87d1883ac61ea5900ffc,gpt-5.6-luna,completed,completed,,True,5695,5336,1329,1034,7024,output/annotations/pilot_f3a69c2f81c587271ef5/results/00230.json,708ad831f316ef91554f8c8d8061c79c55c87f40cf00a4589eb6516dd88db073,fe4e7964e14057a2384774742a1f5f2ca9378321bf84fc5b2acc3a2353b9695e,2026-09-08T20:09:47.300566+00:00,2026-09-08T20:10:05.070870+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,231,utt_36aeae2e2a5a18015e24::p0004-p0005,resp_09d24d32b7dec5b5016aa06b8fd32c87d19e3d7864c9733616,gpt-5.6-luna,completed,completed,,True,5737,5336,636,516,6373,output/annotations/pilot_f3a69c2f81c587271ef5/results/00231.json,797fd4b0c4c49cac640895aa1691f85bc71ac33a7e0cd1c582a706c3e530856a,4485a797c8ab56afcef39af225a4c2b99f41f11f5ff9db7ce982a8f0a83144bc,2026-09-08T20:09:51.640431+00:00,2026-09-08T20:09:59.537501+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,232,utt_36aeae2e2a5a18015e24::p0006,resp_057374e05c179880016aa06b9295b487d18fa6c3ce9b2bb738,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5793,5336,16384,16384,22177,output/annotations/pilot_f3a69c2f81c587271ef5/results/00232.json,f724522f1045b1d6ae03334234b52b3f56f5cdffb99474090270bcbe93025569,801d3d29ce2942fbeabb82f2d021d1aea0cf4ea52fe6e613df2b7e859e9d9358,2026-09-08T20:09:54.386004+00:00,2026-09-08T20:13:14.889723+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,233,utt_36aeae2e2a5a18015e24::p0007-p0010,resp_07541f0296daf192016aa06b957e5887d1a426f74903dceeb3,gpt-5.6-luna,completed,completed,,True,5737,5336,946,801,6683,output/annotations/pilot_f3a69c2f81c587271ef5/results/00233.json,984937f5d22acf13147f4a2dbbaebd867428a0a863d1d658c68ba84a55746bd8,319e15628ddfb117dcbe0338661bad7637f305322f6b294819397dc5a2a53ca4,2026-09-08T20:09:57.298980+00:00,2026-09-08T20:10:09.796197+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,234,utt_01d839029b43afc3efb7::p0001s001,resp_0d75d232755fea99016aa06b97bb2887d18f68f7ef3adb64c1,gpt-5.6-luna,completed,completed,,True,5755,5336,1658,1552,7413,output/annotations/pilot_f3a69c2f81c587271ef5/results/00234.json,23c8408fdf4f7921ff626d74e886016eca33605f4ab83f0fc491bcc329ebc729,dc1ea3aced794bca7121be623a754554e94acfa326ca796d1ffe76cffb025baa,2026-09-08T20:09:59.540884+00:00,2026-09-08T20:10:22.544567+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,235,utt_01d839029b43afc3efb7::p0001s002,resp_0cdb7f285aebc2a8016aa06b9c860c87d1a2da35d57e83038d,gpt-5.6-luna,completed,completed,,True,5803,5336,2841,2588,8644,output/annotations/pilot_f3a69c2f81c587271ef5/results/00235.json,0fc9f5e0dc1076872b07065050e8b70d00769d1da1c16d1cccfb15498bd30df3,94ee0e2db8fbf1dfc8484404c74ce965792eb270724270fd95a5731265e9a934,2026-09-08T20:10:04.366197+00:00,2026-09-08T20:10:40.306957+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,236,utt_01d839029b43afc3efb7::p0002s001,resp_0d6639b28101ec40016aa06b9d586487d1acba019673d9aaf6,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5803,5336,16384,16384,22187,output/annotations/pilot_f3a69c2f81c587271ef5/results/00236.json,b02f021ecd7ea686024218b3bc0f7fda8fadb99b2739edf1c736085faddc8148,adb4aec4ffa13fe4e763e02d22ac6db6dc2c1a77c3e12bce84173e07acb1e856,2026-09-08T20:10:05.075734+00:00,2026-09-08T20:13:23.435584+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,237,utt_01d839029b43afc3efb7::p0002s002,resp_00d872d1fbca71ad016aa06ba230bc87d18630cea8b03394e9,gpt-5.6-luna,completed,completed,,True,5937,5336,8942,8584,14879,output/annotations/pilot_f3a69c2f81c587271ef5/results/00237.json,40f0c03b334b6c0f931ad0a37e8988200700b115cd4411cc23e35d5267c7bd41,aac75f0aed816fcf60f2b6eaef700e9a1b8ef1427e0f8c4e160f309f3c14d0cf,2026-09-08T20:10:09.801315+00:00,2026-09-08T20:11:57.521878+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,238,utt_01d839029b43afc3efb7::p0003-p0005,resp_0baba17a4f177095016aa06baec07c87d1a5adc3eac3df659a,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5925,5336,16384,16384,22309,output/annotations/pilot_f3a69c2f81c587271ef5/results/00238.json,89d4480d01e08d9e958f6e0bc7a377a9361489550e232cc899d913764dcfa8a1,d546c554619527208c8950cf09ae5921d240090e9b5fed3cd7550d185f68f0ce,2026-09-08T20:10:22.549422+00:00,2026-09-08T20:13:44.253386+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,239,utt_623dc9ff2111e95b6f74::p0001,resp_02012827fdee8514016aa06bc076d887d189a2f0bc4738e107,gpt-5.6-luna,completed,completed,,True,5645,5336,378,272,6023,output/annotations/pilot_f3a69c2f81c587271ef5/results/00239.json,bd4e77f961e5e4399b1675c77cf1069bb674e96bc72d48cd6de2a403d43249a2,1356bbfc81e63cb04df9c124d49f20f91c8a2c684df77fbcab8d8f73c7dfbff9,2026-09-08T20:10:40.310696+00:00,2026-09-08T20:10:46.266683+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,240,utt_6f7820b46d73a1324e7f::p0001-p0002,resp_062bc106343270cb016aa06bc6744087d199bf097faff6dc00,gpt-5.6-luna,completed,completed,,True,5733,5336,15286,14559,21019,output/annotations/pilot_f3a69c2f81c587271ef5/results/00240.json,653890b4d966cd772f12f19c44940737761f082e4c497906215e660b0277e91b,7aead22dd9cbcb5b7d1435b28704c4f0eaab1add97f2434a7fb025c1041c748d,2026-09-08T20:10:46.270453+00:00,2026-09-08T20:13:57.426076+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,241,utt_6f7820b46d73a1324e7f::p0003,resp_012df65621c4cc00016aa06bc9656c87d1b9af2d2aa2e8e0a0,gpt-5.6-luna,completed,completed,,True,5840,5336,1303,1192,7143,output/annotations/pilot_f3a69c2f81c587271ef5/results/00241.json,128a93a71e9476b58dbc8e4314c78c2cf15a440ab478daa49d02f7fc284e9f8c,7ddaf1544ad89eb86991f107cdb13a2ca21851266812b16eab01e9efadb84fc6,2026-09-08T20:10:49.213803+00:00,2026-09-08T20:11:05.608065+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,242,utt_6f7820b46d73a1324e7f::p0004-p0006,resp_0427c6d4bc3c51b8016aa06bd5cbfc87d1a7428859783c66e0,gpt-5.6-luna,completed,completed,,True,5892,5336,11895,11394,17787,output/annotations/pilot_f3a69c2f81c587271ef5/results/00242.json,54f5e921e700d1833cc57f4f52eb8531465bb19a20d79c7ad710da722147a623,15b35a9dc30f75f3441887283d45ed27a1cc296e31fab837af11e65d40448f45,2026-09-08T20:11:01.605802+00:00,2026-09-08T20:13:23.575328+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,243,utt_79ab882852be51254a74::p0001-p0004,resp_0da9bf3a735f4c98016aa06bd8e63c87d1b1f151c753439b0b,gpt-5.6-luna,completed,completed,,True,5818,5336,599,516,6417,output/annotations/pilot_f3a69c2f81c587271ef5/results/00243.json,f8bc32d12f5d01339b6afdf9b0161cc5a1dd92b6b824f912e82e8b88a1b75c7a,c6db4ad99a44004f708d3a948326c2744aa6eae0fd528e86c06474420800d5d9,2026-09-08T20:11:04.729255+00:00,2026-09-08T20:11:14.457314+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,244,utt_5b072a8761eaaeb69a95::p0001-p0005,resp_06366a3a86ff0c10016aa06bd9c70087d1b6892a84ed236394,gpt-5.6-luna,completed,completed,,True,5707,5336,7244,6732,12951,output/annotations/pilot_f3a69c2f81c587271ef5/results/00244.json,3969b26a27e060ffaa31c780ab2068930950130ccb76acbb425faa449aab2b0c,c3ebb7f1f0deb8926ae2e0eefc6e7a2d7fabe644e875e63ce757fecfbedd2e05,2026-09-08T20:11:05.613405+00:00,2026-09-08T20:12:39.649968+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,245,utt_f9a12be6ade31954e98d::p0001-p0006,resp_0e6f01b53b8702d9016aa06be2a5b087d1bf5342174f8ad294,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5778,5336,16384,16384,22162,output/annotations/pilot_f3a69c2f81c587271ef5/results/00245.json,bf2043dbf5124fa5d813345643a27d63c6e9336ba977a375aed7eb74ab15e57b,04798096b0eef470e51f16c9ee0236c7333ca511bf1356becf1f329061b058d9,2026-09-08T20:11:14.462961+00:00,2026-09-08T20:14:25.823823+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,246,utt_4389d9d793ea3e8c57b1::p0001-p0003,resp_0103725a573404e4016aa06bea23b887d184626de1da6946e0,gpt-5.6-luna,completed,completed,,True,5685,5336,11756,11394,17441,output/annotations/pilot_f3a69c2f81c587271ef5/results/00246.json,12bb807513fcc72fc7aad48ab56790accd4af370230c5e964e1ea2c65b6d26a0,2871f8cf4c02ab00057f033f68e58bc04ca662dbabe29b0e794e6eca6a6b98e5,2026-09-08T20:11:21.968138+00:00,2026-09-08T20:13:43.871530+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,247,utt_4389d9d793ea3e8c57b1::p0004,resp_013c6f56c1fe7fe7016aa06c0784d887d1a87539d8778ff3af,gpt-5.6-luna,completed,completed,,True,5729,5336,6942,6586,12671,output/annotations/pilot_f3a69c2f81c587271ef5/results/00247.json,07c723cd3bb11c482f21915ec08590c5de1c414e8b66bc6a71cb19a58aff866c,5f5a7e6b4e56a1a214c3b2314a05a57beab31a47361b86ac19dbc45822a58046,2026-09-08T20:11:51.354697+00:00,2026-09-08T20:13:11.379688+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,248,utt_4389d9d793ea3e8c57b1::p0005,resp_0a80530bd4f43d0b016aa06c0c65c087d19e50aa64ca2e5c5f,gpt-5.6-luna,completed,completed,,True,5729,5336,13661,13207,19390,output/annotations/pilot_f3a69c2f81c587271ef5/results/00248.json,04ead98689a8f82405a629c4ecdc349b8492c67cbd47b8c138d11f1fcfea268e,85b3cbd27685dcea56d86bc234fb81baf5b6c5a95790d64b6d96c04dec889fe7,2026-09-08T20:11:56.228799+00:00,2026-09-08T20:14:35.130967+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,249,utt_4389d9d793ea3e8c57b1::p0006-p0008,resp_01283f0a6d61fcb1016aa06c0db82487d1af7b4f3e3647eb69,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5798,5336,16384,16384,22182,output/annotations/pilot_f3a69c2f81c587271ef5/results/00249.json,2ce0581b9b569eabcc47eec4e8d9af05d799913064de28ad2dcb690e35cd9fa4,ef937681bc3d4afafdbeddc3c21237fd2692e031056cd0498d79b16f88087cd8,2026-09-08T20:11:57.527407+00:00,2026-09-08T20:15:11.340549+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,250,utt_4389d9d793ea3e8c57b1::p0009-p0011,resp_0f5975cb2c60f819016aa06c162b4487d1ba33d7d7866c2dc3,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5898,5336,16384,16384,22282,output/annotations/pilot_f3a69c2f81c587271ef5/results/00250.json,2231d9b690ba8dc16c411ebf104bebf78695ec2012c8069fec303def933541e2,d4db3b75b799d2c8f4172c36af0a666bc0d168af094ab968ae19aa68cb5da1a0,2026-09-08T20:12:05.818721+00:00,2026-09-08T20:15:21.098054+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,251,utt_4389d9d793ea3e8c57b1::p0012-p0015,resp_01dc7b1a1bb12103016aa06c17db3c87d19fa7d4a03a4300fc,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5925,5336,16384,16384,22309,output/annotations/pilot_f3a69c2f81c587271ef5/results/00251.json,48b6fc88719ef0fd7b56279f6c6bd8ef14053ad0b818b00fdcd045eccd5a8f0d,8ecfb9c86222f69772d66d1a3db4056e3fa6a1cccc56bb169fca849c5a1efe1b,2026-09-08T20:12:07.688014+00:00,2026-09-08T20:15:25.057514+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,252,utt_4389d9d793ea3e8c57b1::p0016-p0018,resp_0c01e6b1c77f4fbe016aa06c1cb18887d18e276fd58f7b4b94,gpt-5.6-luna,completed,completed,,True,5927,5336,13797,13173,19724,output/annotations/pilot_f3a69c2f81c587271ef5/results/00252.json,673c7af884af18ca1a8298e2a4ecd7453ff6292e688bd7e67b44f62753860d07,eb09d164f2436015cff8e28777722717160ad1a6a06219e0166518c84d27dd08,2026-09-08T20:12:12.527225+00:00,2026-09-08T20:14:55.223373+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,253,utt_4389d9d793ea3e8c57b1::p0019-p0021,resp_067aa5cdfac25c00016aa06c37cfc887d19376637b661c71c2,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5943,5336,16384,16384,22327,output/annotations/pilot_f3a69c2f81c587271ef5/results/00253.json,b2f1fd23c5442fab9fad1d30b6046c955d487265dfb67a9286b633356e1ec61e,259eb935104e8b37fae19a73324783db7ba002e291703123e55f404af06eba10,2026-09-08T20:12:39.655771+00:00,2026-09-08T20:15:58.252269+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,254,utt_4389d9d793ea3e8c57b1::p0022-p0024,resp_0c1514be18681482016aa06c46aea087d180d2de4588c5365a,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5965,5336,16384,16384,22349,output/annotations/pilot_f3a69c2f81c587271ef5/results/00254.json,568705506475f83e22d0ffcbd9210748407c6c1f2b50e13d2797a9d6d04e758c,648ab0b89f9647a872122ee83178bc2b1cf7a1be2945a4051b427c22f47d628e,2026-09-08T20:12:54.503859+00:00,2026-09-08T20:16:03.288574+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,255,utt_4389d9d793ea3e8c57b1::p0025-p0028,resp_0cf28a8e4c193b4c016aa06c476e7087d1a113ae0537d880ff,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5912,5336,16384,16384,22296,output/annotations/pilot_f3a69c2f81c587271ef5/results/00255.json,78c362fc2d26a11016df442940bb13df39763fbaefd84c72498fb61cf4472f86,fde38b2d74899654081090739a864d62e558d559c8aaa305e8cd51100306e517,2026-09-08T20:12:55.255454+00:00,2026-09-08T20:16:11.800708+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,256,utt_4389d9d793ea3e8c57b1::p0029-p0031,resp_00e0a7313ef52735016aa06c57900087d1834302208b906ed7,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5866,5336,16384,16384,22250,output/annotations/pilot_f3a69c2f81c587271ef5/results/00256.json,56752ae6586ec6c1d29032e14bee7220409736d6e3a8a0441a4438b56a48e569,9398ceb79a69f53a057b023357b641d001fcfdf5e45ef4c4e946c5cc1039a538,2026-09-08T20:13:11.385168+00:00,2026-09-08T20:16:27.113529+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,257,utt_b51055534a89e5644eaf::p0001-p0004,resp_0542dfe40e0f6aa5016aa06c5b2ec887d19efce0896d5ee655,gpt-5.6-luna,completed,completed,,True,5715,5336,9288,8877,15003,output/annotations/pilot_f3a69c2f81c587271ef5/results/00257.json,ec22a343f7c35b57a9f5474f2d2de45db3813c7ec81e9a615b3c0d50c4ae17a3,d3c2fdf5017ced9e6535af84499657816de3481e3ce1f9bdc933ee8372e8fc34,2026-09-08T20:13:14.902483+00:00,2026-09-08T20:15:02.141336+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,258,utt_b51055534a89e5644eaf::p0005-p0008,resp_06e4a4071f94ccd1016aa06c63a0fc87d18d531ec3b130ac93,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5821,5336,16384,16056,22205,output/annotations/pilot_f3a69c2f81c587271ef5/results/00258.json,fc3755812f755409afd565c96864b07687aaee58d32014f6fd38ac016a545de2,47d6c075126d471c512844ab411b32b065ac88df51f7d955181757e1bf431776,2026-09-08T20:13:23.448244+00:00,2026-09-08T20:16:39.816446+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,259,utt_b51055534a89e5644eaf::p0009,resp_09f114294649fbf3016aa06c63bce087d1b2c3295a1565fba0,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5785,5336,16384,16384,22169,output/annotations/pilot_f3a69c2f81c587271ef5/results/00259.json,1ece9084ea63574285784cc5b0da96af6dc05cac8fd1077ad8b2670583da7e67,451489be5f31909e8079c28d04d3c230084073cee0a477a6760d4c4f05c3e5f3,2026-09-08T20:13:23.579760+00:00,2026-09-08T20:16:23.028846+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,260,utt_b51055534a89e5644eaf::p0010-p0011,resp_0e47efa0f03aa492016aa06c780bc087d18b9219960e267f19,gpt-5.6-luna,completed,completed,,True,5762,5336,1687,1552,7449,output/annotations/pilot_f3a69c2f81c587271ef5/results/00260.json,c23b1272b5f78f6d6fb5f30bce09506afca847bb1ded4eb98a981d6d6f161cbc,6ddc11a08f018b9b6dcdd30f9010d567ea5e1c66b099e8a98741dd0c48ab51bf,2026-09-08T20:13:43.877338+00:00,2026-09-08T20:14:04.693444+00:00,False
pilot_f3a69c2f81c587271ef5,pilot,261,utt_b51055534a89e5644eaf::p0012-p0013,resp_070863e6a27ccaf5016aa06c78736087d1802f381a8f160c6a,gpt-5.6-luna,incomplete,incomplete,max_output_tokens,True,5747,5336,16384,16384,22131,output/annotations/pilot_f3a69c2f81c587271ef5/results/00261.json,cedb51558fee4ccd257a9bbe09da2da0559d1b19686722ab87f59a22bd118520,7bdedbbe4f60456a11a8ce7226605aefe2f4d66b4033f346d2fcfb0af48a65ef,2026-09-08T20:13:44.264144+00:00,2026-09-08T20:16:56.961341+00:00,False
