"day","created_at","user","text","Argument1","Topic.1","Position.1","Argument2","Topic.2","Position.2","Argument3","Topic.3","Position.3","Strategy","X","party","community"
"12/04/2015","12/04/2015 13:24","cf4854a8","@a33224e0 Nou. Dan gaan we dat regelen.","","","","","","","","","","Joke","",NA,1
"12/04/2015","12/04/2015 13:24","a33224e0","@cf4854a8 open Google docs. Schrijf voorstel. Hatseflats","","","","","","","","","","Joke","",NA,NA
"12/04/2015","12/04/2015 13:26","cf4854a8","@a33224e0 

Lieve Tweede Kamer,

Doe maar basisinkomen.

Doegie!
Svennusmax","","","","","","","","","","Joke","",NA,1
"12/04/2015","12/04/2015 13:27","a33224e0","@cf4854a8 hoppa. 2k is dat redelijk? Daar kwamen de progressieve zwitserlanders op uit namelijk","SECURITY","","Neutral","","","","","","","","",NA,NA
"12/04/2015","12/04/2015 13:27","cf4854a8","@a33224e0 1 tot 1,5 hier.","","","","","","","","","","Joke","",NA,1
"12/04/2015","12/04/2015 13:28","a33224e0","@cf4854a8 okidokie","","","","","","","","","","Joke","",NA,NA
"12/04/2015","12/04/2015 13:41","912fd8b1","Kijktip: Vanavond 21.05 #tegenlicht over o.a. #basisinkomen http://t.co/wLTms21PWK @c5f777b1","","","","","","","","","","Recommend","",NA,3
"12/04/2015","12/04/2015 13:43","2fee6fc5","@92b09f00 @c5f777b1 wat zou jij doen, allian?","","","","","","","","","","Ask","",NA,1
"12/04/2015","12/04/2015 13:43","17cd901a","@92b09f00 @2fee6fc5 @c5f777b1 Is feitelijk 'geen gratis geld' maar wel ontdaan van hoop #bureaucratie","BUREAUCRACY","","Pro","DEREGULATION","","Pro","FREE MONEY","","Con","","",NA,1
"12/04/2015","12/04/2015 13:45","2fee6fc5","@17cd901a @92b09f00 @c5f777b1 check en volg @e326bd1f","","","","","","","","","","Recommend","",NA,1
"12/04/2015","12/04/2015 14:35","0f3a555f","@9452dbe4 Daarom ieder heeft het over dat basisinkomen,dat staat overheid alleeen toe in hun voordeel Raar maar waar::))))","REVOLUTIONARY","","Con","","","","","","","","",NA,2
"12/04/2015","12/04/2015 14:38","8fed1063","ONSBASISINKOMEN.NL zamelt geld in voor een privaat gefinancierd basisinkomen http://t.co/xkJjQhYb9q","CROWDFUNDING","Crowdfunding","Pro","","","","","","","","",NA,8
"12/04/2015","12/04/2015 14:45","ec99030b","Vanavond in @c5f777b1 experimenten met #basisinkomen voor iedereen, dus loskoppeling werk en inkomen","EXPERIMENT","Tegenlicht","Pro","UNCONDITIONAL","","Pro","","","","","",NA,3
"12/04/2015","12/04/2015 14:55","5d7f6bbc","@cf4854a8 Oneens! Kunt tegen het hele principe zijn. Daarvoor hoef je de techniek niet te kennen. Overigens heb ik me er wel verdiept...","","","","","","","","","","Unintelligible","",NA,2
"12/04/2015","12/04/2015 14:59","cf4854a8","@5d7f6bbc Dan had je geweten dat 't efficiënter,goedkoper,humaner, positiever,flexibeler,liberaler en eenvoudiger is dan huidig systeem","DEREGULATION","","Pro","AFFORDABLE","","Pro","WELLBEING","","Pro","","",NA,1
"12/04/2015","12/04/2015 14:59","cf4854a8","@5d7f6bbc Want het ""principe"" passen we nu al toe. We noemen dat ""bijstand"".","","","","","","","","","","Unintelligible","",NA,1
"12/04/2015","12/04/2015 15:00","c5f777b1","Behoor jij tot het precariaat? Doe de test op VPRO.nl en kom erachter: http://t.co/GGpOxmcjvN #tegenlicht #npo2 #basisinkomen","PRECARIAT","","Pro","","","","","","","","",NA,1
"12/04/2015","12/04/2015 15:04","4d45c784","@c5f777b1 Antwoord: ja. Je suis een #precariër","PRECARIAT","","Pro","","","","","","","","",NA,7
"12/04/2015","12/04/2015 15:06","5d7f6bbc","@cf4854a8 Dat is juist het kritiekpunt. Huidige systeem van toezicht en controle komt te vervallen. Kwetsbare groepen buiten beeld.","FREERIDING","","Pro","NEED","","Pro","","","","","",NA,2
"12/04/2015","12/04/2015 15:06","cf4854a8","@5d7f6bbc Dat is helemaal niet waar...","","","","","","","","","","Express","",NA,1
"12/04/2015","12/04/2015 15:07","cf4854a8","@5d7f6bbc Waar haal je dit vandaan?","","","","","","","","","","Express","",NA,1
"12/04/2015","12/04/2015 15:08","5d7f6bbc","@cf4854a8 Ook is er geen differentiatie meer én het neemt belemmering weg achterover te gaan leunen. Voor velen is huidig systeem drempel.","FREERIDING","","Pro","","","","","","","","",NA,2
"12/04/2015","12/04/2015 15:10","5d7f6bbc","@cf4854a8 Maar ik ben ook tegen het huidige systeem van heffingskortingen (soort light-versie van basisinkomen).","","","","","","","","","","Unrelated","",NA,2
"12/04/2015","12/04/2015 15:11","cf4854a8","@5d7f6bbc Dus jij bent van mening dat mensen zichzelf liever niet nuttig willen maken? Ja, aan dat wereldbeeld kan ik niets veranderen.","FREERIDING","","Con","","","","","","","","",NA,1
"12/04/2015","12/04/2015 15:12","5d7f6bbc","@cf4854a8 Alles standaardiseren en automatiseren is in uitvoering goedkoper en voor ontvanger klinisch en anoniem. Verantwoording vervalt.","RESPONSIBILITY","","Pro","","","","","","","","",NA,2
"12/04/2015","12/04/2015 15:12","cf4854a8","@5d7f6bbc Dat inderdaad vele malen duurder is dan het basisinkomen kost.","","","","","","","","","","Unrelated","",NA,1
"12/04/2015","12/04/2015 15:12","cf4854a8","@5d7f6bbc Wederom; onjuist.","","","","","","","","","","Express","",NA,1
"12/04/2015","12/04/2015 15:13","5d7f6bbc","@cf4854a8 Nee, maar een hele grote groep mensen heeft hier ondersteuning bij nodig. Die verzuipen.","NEED","","Pro","","","","","","","","",NA,2
"12/04/2015","12/04/2015 15:13","e05332a0","@c5f777b1 OMG me too...","PRECARIAT","","Pro","","","","","","","","",NA,7
"12/04/2015","12/04/2015 15:13","cf4854a8","@5d7f6bbc Nogmaals; waar haal jij deze informatie vandaan? Want dat is niet hoe het in zijn werk gaat. Dit is retoriek.","","","","","","","","","","Express","",NA,1
"12/04/2015","12/04/2015 15:13","e326bd1f","De gebruiksaanwijzing voor het Do It Yourself Basisinkomen.  

http://t.co/XLiEGjyBW5","CROWDFUNDING","Crowdfunding","Pro","","","","","","","","",NA,1
"12/04/2015","12/04/2015 15:14","85107265","@cf4854a8 @5d7f6bbc volgens mij zijn jullie het wel eens, maar vervang term basisinkomen door basiszekerheid, bijv via neg IB.","SECURITY","","Pro","","","","","","","","",NA,1
"12/04/2015","12/04/2015 15:15","5d7f6bbc","@cf4854a8 Ik doe geen examen. Dat mijn praktijkkennis en jouw theoretische kennis botsen zegt niet dat de een of de ander ongelijk heeft.","","","","","","","","","","Express","",NA,2
"12/04/2015","12/04/2015 15:15","85107265","@5d7f6bbc @cf4854a8 systeem eromheen ook niet afbreken, maar wel anders inrichten.","NEED","","Con","","","","","","","","",NA,1
"12/04/2015","12/04/2015 15:17","5d7f6bbc","@85107265 @cf4854a8 Herziening van het systeem is prima, maar er gebeurt ook erg veel goeds en belangrijks in huidig systeem!","REVOLUTIONARY","","Con","","","","","","","","",NA,2
"12/04/2015","12/04/2015 15:17","cf4854a8","@5d7f6bbc Wat is jouw praktijkkennis hierin dan?","","","","","","","","","","Ask","",NA,1
"12/04/2015","12/04/2015 15:18","5d7f6bbc","@cf4854a8 Nogmaals, ik verantwoord me hier niet. Als meer over mij wilt weten kom he maar eens langs, niet op Twitter.","","","","","","","","","","Express","",NA,2
"12/04/2015","12/04/2015 15:18","cf4854a8","@85107265 @5d7f6bbc Nee, volgens mij zijn we het niet eens. In de verste verte niet.","","","","","","","","","","Express","",NA,1
"12/04/2015","12/04/2015 15:19","2b5e6112","Crowdfundingactie voor 'gratis salaris' Groninger #basisinkomen 
http://t.co/wtfCl2L3fT","CROWDFUNDING","","Pro","","","","","","","","",NA,1
"12/04/2015","12/04/2015 15:19","cf4854a8","@5d7f6bbc Dan nog steeds blijven je argumenten n=0. Steekproef. Niet geldig.","","","","","","","","","","Express","",NA,1
"12/04/2015","12/04/2015 15:20","1349190c","@d8dcdd2a nav je gesprek met @cf4854a8, vanavond: http://t.co/Jn1lbHy2om #basisinkomen","","Tegenlicht","","","","","","","","Recommend","",NA,NA
"12/04/2015","12/04/2015 15:20","62b27afc","Gaat basisinkomen werken of blijven we thuis? http://t.co/WeFA5YI35N","FREERIDING","","Pro","","","","","","","","",NA,2
"12/04/2015","12/04/2015 15:21","4f9351c9","Basisinkomen: aan de slag - Tegenlicht http://t.co/YpBDWA3fET","","Tegenlicht","","","","","","","","Recommend","",NA,3
"12/04/2015","12/04/2015 15:22","5d7f6bbc","@cf4854a8 Basisinkomen wordt net zo'n debacle als PGB. Mensen kunnen de verantwoordelijkheden niet aan, misbruik kwetsbaren op de loer.","RESPONSIBILITY","","Pro","NEED","","Pro","","","","","",NA,2
"12/04/2015","12/04/2015 15:22","5d7f6bbc","@cf4854a8 Theoretisch prachtig, praktijk gaat niet werken.","UNREALISTIC","","Pro","","","","","","","","",NA,2
"12/04/2015","12/04/2015 15:22","5c9aec5f","#Tegenlicht heeft vanavond een uitzending gewijd aan het #basisinkomen http://t.co/ta4nMX5FsL","","Tegenlicht","","","","","","","","Recommend","",NA,NA
"12/04/2015","12/04/2015 15:23","cf4854a8","@5d7f6bbc Dat dacht men ook van een heleboel andere zaken. Vind ik geen sterk argument. Er zijn 8 miljoen banen in NL, waarvan 6 milj.&gt;","","","","","","","","","","Unintelligible","",NA,1
"12/04/2015","12/04/2015 15:24","b03407f9","@cf4854a8 @ecfb18e9 @d8dcdd2a heb je de zzp-ers wel meegerekend.... En de kunstenaren...?","","","","","","","","","","Reply","",NA,NA
"12/04/2015","12/04/2015 15:24","cf4854a8","@5d7f6bbc full-time. Die blijven allemaal gevuld. Allemaal. Alleen dan met een vele malen kleinere afdracht sociale zekerheid.","FREERIDING","","Con","AFFORDABLE","","Pro","","","","","",NA,1
"12/04/2015","12/04/2015 15:25","5d7f6bbc","@cf4854a8 Van mij mag het hoor, maar ook een proef zal niks opleveren. Dan heb je gemotiveerde deelnemers.","EXPERIMENT","","Pro","","","","","","","","",NA,2
"12/04/2015","12/04/2015 15:25","cf4854a8","@5d7f6bbc De sociale vangnetten en hulp blijven gewoon bestaan. Er blijft monitoring op misbruik etc. Zie vooral onwil tot acceptatie.","FREERIDING","","Con","NEED","","Con","","","","","",NA,1
"12/04/2015","12/04/2015 15:25","cf4854a8","@b03407f9 @ecfb18e9 @d8dcdd2a Nee, maar dat zijn er inderdaad ook velen.","","","","","","","","","","Reply","",NA,1
"12/04/2015","12/04/2015 15:26","5d7f6bbc","@cf4854a8 Dan ga je zien dat er niet alleen tweedeling arm-rijk komt, maar ook tweedeling arm-nog armer.","INEQUALITY","","Pro","REDISTRIBUTIVE","","Con","","","","","",NA,2
"12/04/2015","12/04/2015 15:27","b03407f9","@cf4854a8 @ecfb18e9 @d8dcdd2a dus dat incluis je verhaal van vanmiddag en de cirkel is rond!","","","","","","","","","","Reply","",NA,NA
"12/04/2015","12/04/2015 15:30","a472ce21","Ik kijk naar VPRO Tegenlicht op NPO 2 om 21:05 uur. Uitzending over basisinkomen. #nlkantelt http://t.co/iw7In2ZXjr","","Tegenlicht","","","","","","","","Recommend","",NA,NA
"12/04/2015","12/04/2015 15:32","4635b3ed","Is n basisinkomen de beste manier om welvaart te herverdelen? Ben benieuwd naar de voors-/tegens. Vanavond in @c5f777b1 om 21 uur NPO2","REDISTRIBUTIVE","Fair","Pro","","","","","","","","",NA,2
"12/04/2015","12/04/2015 15:35","709d1d1a","Ik zou... Archieven - ons basisinkomen http://onsbasisinkomen.nl/254/ ","CROWDFUNDING","","Pro","","","","","","","","",NA,8
"12/04/2015","12/04/2015 15:46","7b7f1cd7","Voorbereiden voor @c5f777b1 #2: ""Uitleg over #basisinkomen in deze eerdere aflevering: http://t.co/6lf55E7uT7"" #onsbasisinkomen","","Tegenlicht","","","","","","","","Recommend","",NA,4
"12/04/2015","12/04/2015 15:57","e4e5924a","@a043cd78 Mooi dat er na jaren van dromen er een begin komt met het realiseren van een #basisinkomen Het is dus geen utopie meer.","UNREALISTIC","","Con","","","","","","","","",NA,1
"12/04/2015","12/04/2015 16:03","c668e5c3","Wellicht biedt @c5f777b1 je nieuwe inzichten over het basisinkomen - 1 Mei viert GL https://t.co/ZVR1opyLiC https://t.co/XuZ80Y1Z5g","POLITICAL SUPPORT","","Pro","","Tegenlicht","","","","","Recommend","",NA,4
"12/04/2015","12/04/2015 16:20","2fee6fc5","@e4e5924a @a043cd78 dank Michel, nog even...kijk je vanavond @c5f777b1 ?","","Tegenlicht","","","","","","","","Recommend","",NA,1
"12/04/2015","12/04/2015 16:26","14c67e9e","@2fee6fc5 @76886c7f Ben je zelf ook voor invoering van het #basisinkomen of alleen voor een experiment?","EXPERIMENT","","Pro","","","","","","","","",NA,1
"12/04/2015","12/04/2015 16:27","2fee6fc5","@14c67e9e @76886c7f voor","","","","","","","","","","Unintelligible","",NA,1
